Obs_Numb,Date_Time,AirTemp_C,WaterTemp_C
7430,7/20/2022 2:10,11.28,18.27
7431,7/20/2022 2:20,11.32,18.32
7432,7/20/2022 2:30,11.28,18.27
7433,7/20/2022 2:40,11.15,18.19
7434,7/20/2022 2:50,11.28,18.19
7435,7/20/2022 3:00,11.32,18.1
7436,7/20/2022 3:10,11.19,18.1
7437,7/20/2022 3:20,11.15,18.02
7438,7/20/2022 3:30,11.11,18.1
7439,7/20/2022 3:40,10.85,17.89
7440,7/20/2022 3:50,10.89,17.89
7441,7/20/2022 4:00,10.85,18.19
7442,7/20/2022 4:10,10.81,18.62
7443,7/20/2022 4:20,10.81,19.05
7444,7/20/2022 4:30,10.89,19.13
7445,7/20/2022 4:40,10.98,19.3
7446,7/20/2022 4:50,11.07,19.39
7447,7/20/2022 5:00,11.11,19.43
7448,7/20/2022 5:10,11.37,19.47
7449,7/20/2022 5:20,11.11,19.47
7450,7/20/2022 5:30,10.81,19.52
7451,7/20/2022 5:40,11.32,19.47
7452,7/20/2022 5:50,11.32,19.39
7453,7/20/2022 6:00,11.37,19.35
7454,7/20/2022 6:10,11.15,19.39
7455,7/20/2022 6:20,11.32,19.35
7456,7/20/2022 6:30,10.89,19.26
7457,7/20/2022 6:40,10.68,19.26
7458,7/20/2022 6:50,10.42,19.22
7459,7/20/2022 7:00,10.42,19.17
7460,7/20/2022 7:10,10.89,19.05
7461,7/20/2022 7:20,10.94,18.92
7462,7/20/2022 7:30,10.94,18.87
7463,7/20/2022 7:40,11.19,18.87
7464,7/20/2022 7:50,10.85,18.83
7465,7/20/2022 8:00,11.07,18.83
7466,7/20/2022 8:10,11.37,18.96
7467,7/20/2022 8:20,11.49,19
7468,7/20/2022 8:30,11.54,18.96
7469,7/20/2022 8:40,11.45,18.96
7470,7/20/2022 8:50,11.49,18.92
7471,7/20/2022 9:00,11.54,19
7472,7/20/2022 9:10,11.62,19.05
7473,7/20/2022 9:20,11.67,19
7474,7/20/2022 9:30,11.88,19.13
7475,7/20/2022 9:40,12.35,19.13
7476,7/20/2022 9:50,12.44,19.17
7477,7/20/2022 10:00,12.48,19.3
7478,7/20/2022 10:10,12.35,19.43
7479,7/20/2022 10:20,12.01,19.56
7480,7/20/2022 10:30,11.97,19.86
7481,7/20/2022 10:40,11.92,20.25
7482,7/20/2022 10:50,11.88,20.29
7483,7/20/2022 11:00,11.92,20.37
7484,7/20/2022 11:10,11.97,20.5
7485,7/20/2022 11:20,12.27,20.72
7486,7/20/2022 11:30,12.57,21.32
7487,7/20/2022 11:40,12.61,21.53
7488,7/20/2022 11:50,12.78,21.49
7489,7/20/2022 12:00,12.74,20.55
7490,7/20/2022 12:10,12.65,20.93
7491,7/20/2022 12:20,12.82,22.26
7492,7/20/2022 12:30,12.95,22.48
7493,7/20/2022 12:40,12.95,22.78
7494,7/20/2022 12:50,12.87,23.25
7495,7/20/2022 13:00,12.65,23.08
7496,7/20/2022 13:10,12.91,22.73
7497,7/20/2022 13:20,12.87,22.52
7498,7/20/2022 13:30,13,22.39
7499,7/20/2022 13:40,13.12,22.31
7500,7/20/2022 13:50,12.91,22.01
7501,7/20/2022 14:00,13.08,21.92
7502,7/20/2022 14:10,13.04,21.79
7503,7/20/2022 14:20,13.12,21.75
7504,7/20/2022 14:30,13.25,21.79
7505,7/20/2022 14:40,13.55,21.83
7506,7/20/2022 14:50,13.38,21.79
7507,7/20/2022 15:00,13.34,21.7
7508,7/20/2022 15:10,13.3,21.66
7509,7/20/2022 15:20,13.3,21.62
7510,7/20/2022 15:30,13.55,21.45
7511,7/20/2022 15:40,13.6,21.28
7512,7/20/2022 15:50,13.43,21.19
7513,7/20/2022 16:00,13.55,21.02
7514,7/20/2022 16:10,13.64,20.98
7515,7/20/2022 16:20,13.6,20.85
7516,7/20/2022 16:30,13.64,20.85
7517,7/20/2022 16:40,13.38,20.68
7518,7/20/2022 16:50,13.38,20.72
7519,7/20/2022 17:00,13.51,20.68
7520,7/20/2022 17:10,13.6,20.68
7521,7/20/2022 17:20,13.55,20.63
7522,7/20/2022 17:30,13.68,20.59
7523,7/20/2022 17:40,13.85,20.59
7524,7/20/2022 17:50,13.6,20.55
7525,7/20/2022 18:00,13.77,20.5
7526,7/20/2022 18:10,14.07,20.46
7527,7/20/2022 18:20,13.98,20.5
7528,7/20/2022 18:30,13.98,20.42
7529,7/20/2022 18:40,14.07,20.46
7530,7/20/2022 18:50,13.98,20.42
7531,7/20/2022 19:00,14.03,20.37
7532,7/20/2022 19:10,13.81,20.37
7533,7/20/2022 19:20,13.64,20.33
7534,7/20/2022 19:30,13.81,20.37
7535,7/20/2022 19:40,13.51,20.42
7536,7/20/2022 19:50,13.38,20.42
7537,7/20/2022 20:00,13.34,20.59
7538,7/20/2022 20:10,12.91,20.68
7539,7/20/2022 20:20,12.82,20.5
7540,7/20/2022 20:30,12.91,20.63
7541,7/20/2022 20:40,12.7,20.85
7542,7/20/2022 20:50,12.57,20.89
7543,7/20/2022 21:00,12.44,20.85
7544,7/20/2022 21:10,12.61,20.76
7545,7/20/2022 21:20,12.35,20.63
7546,7/20/2022 21:30,12.74,20.55
7547,7/20/2022 21:40,12.31,20.55
7548,7/20/2022 21:50,12.27,20.46
7549,7/20/2022 22:00,12.27,20.2
7550,7/20/2022 22:10,12.18,20.03
7551,7/20/2022 22:20,12.01,19.9
7552,7/20/2022 22:30,12.1,19.82
7553,7/20/2022 22:40,12.01,19.77
7554,7/20/2022 22:50,12.01,19.82
7555,7/20/2022 23:00,11.79,19.9
7556,7/20/2022 23:10,11.79,19.77
7557,7/20/2022 23:20,11.71,19.52
7558,7/20/2022 23:30,11.84,18.96
7559,7/20/2022 23:40,11.58,18.74
7560,7/20/2022 23:50,11.37,18.49
7561,7/21/2022 0:00,11.49,18.23
7562,7/21/2022 0:10,11.32,18.14
7563,7/21/2022 0:20,11.07,18.06
7564,7/21/2022 0:30,11.07,18.1
7565,7/21/2022 0:40,11.11,17.97
7566,7/21/2022 0:50,10.94,17.89
7567,7/21/2022 1:00,11.07,17.89
7568,7/21/2022 1:10,11.02,17.93
7569,7/21/2022 1:20,10.85,17.67
7570,7/21/2022 1:30,10.77,17.41
7571,7/21/2022 1:40,10.77,17.37
7572,7/21/2022 1:50,10.68,16.47
7573,7/21/2022 2:00,10.85,15.01
7574,7/21/2022 2:10,10.59,13.98
7575,7/21/2022 2:20,10.55,13.04
7576,7/21/2022 2:30,10.55,13.3
7577,7/21/2022 2:40,10.38,14.11
7578,7/21/2022 2:50,10.55,15.66
7579,7/21/2022 3:00,10.46,16.51
7580,7/21/2022 3:10,10.51,16.81
7581,7/21/2022 3:20,10.81,16.86
7582,7/21/2022 3:30,10.64,17.03
7583,7/21/2022 3:40,10.34,17.16
7584,7/21/2022 3:50,10.25,17.16
7585,7/21/2022 4:00,10.42,16.99
7586,7/21/2022 4:10,10.59,16.99
7587,7/21/2022 4:20,10.42,17.03
7588,7/21/2022 4:30,10.38,17.03
7589,7/21/2022 4:40,10.51,16.99
7590,7/21/2022 4:50,10.51,17.03
7591,7/21/2022 5:00,10.55,16.99
7592,7/21/2022 5:10,10.34,16.99
7593,7/21/2022 5:20,10.55,16.9
7594,7/21/2022 5:30,10.64,16.81
7595,7/21/2022 5:40,10.51,16.94
7596,7/21/2022 5:50,10.59,17.07
7597,7/21/2022 6:00,10.55,17.03
7598,7/21/2022 6:10,10.59,16.86
7599,7/21/2022 6:20,10.68,16.81
7600,7/21/2022 6:30,10.81,17.8
7601,7/21/2022 6:40,10.81,18.06
7602,7/21/2022 6:50,10.81,18.02
7603,7/21/2022 7:00,10.81,18.32
7604,7/21/2022 7:10,10.77,18.44
7605,7/21/2022 7:20,10.85,18.57
7606,7/21/2022 7:30,10.94,18.57
7607,7/21/2022 7:40,10.94,18.57
7608,7/21/2022 7:50,10.85,18.53
7609,7/21/2022 8:00,10.98,18.66
7610,7/21/2022 8:10,11.28,18.66
7611,7/21/2022 8:20,11.75,18.66
7612,7/21/2022 8:30,11.62,18.57
7613,7/21/2022 8:40,11.79,18.62
7614,7/21/2022 8:50,11.45,18.53
7615,7/21/2022 9:00,11.19,18.36
7616,7/21/2022 9:10,10.94,18.27
7617,7/21/2022 9:20,10.89,18.27
7618,7/21/2022 9:30,11.28,18.36
7619,7/21/2022 9:40,11.54,18.36
7620,7/21/2022 9:50,11.62,18.32
7621,7/21/2022 10:00,11.71,18.4
7622,7/21/2022 10:10,11.67,18.44
7623,7/21/2022 10:20,11.79,18.7
7624,7/21/2022 10:30,11.75,18.53
7625,7/21/2022 10:40,11.84,18.66
7626,7/21/2022 10:50,11.88,18.66
7627,7/21/2022 11:00,12.05,18.83
7628,7/21/2022 11:10,11.75,19
7629,7/21/2022 11:20,12.1,19.13
7630,7/21/2022 11:30,12.27,19.47
7631,7/21/2022 11:40,12.31,19.73
7632,7/21/2022 11:50,12.18,20.29
7633,7/21/2022 12:00,12.14,20.59
7634,7/21/2022 12:10,12.18,20.93
7635,7/21/2022 12:20,12.48,21.45
7636,7/21/2022 12:30,12.52,21.79
7637,7/21/2022 12:40,12.74,21.79
7638,7/21/2022 12:50,12.91,21.88
7639,7/21/2022 13:00,13,21.96
7640,7/21/2022 13:10,13.34,22.65
7641,7/21/2022 13:20,13.38,22.78
7642,7/21/2022 13:30,13.64,22.48
7643,7/21/2022 13:40,13.55,22.22
7644,7/21/2022 13:50,13.6,21.92
7645,7/21/2022 14:00,13.51,21.58
7646,7/21/2022 14:10,13.51,21.45
7647,7/21/2022 14:20,13.6,21.36
7648,7/21/2022 14:30,13.43,21.32
7649,7/21/2022 14:40,13.51,21.19
7650,7/21/2022 14:50,13.38,21.15
7651,7/21/2022 15:00,13.38,21.1
7652,7/21/2022 15:10,13.43,21.06
7653,7/21/2022 15:20,13.43,21.02
7654,7/21/2022 15:30,13.34,20.89
7655,7/21/2022 15:40,13.25,20.76
7656,7/21/2022 15:50,13.43,20.63
7657,7/21/2022 16:00,13.51,20.55
7658,7/21/2022 16:10,13.6,20.46
7659,7/21/2022 16:20,13.47,20.33
7660,7/21/2022 16:30,13.55,20.33
7661,7/21/2022 16:40,13.51,20.2
7662,7/21/2022 16:50,13.17,20.12
7663,7/21/2022 17:00,13.17,20.12
7664,7/21/2022 17:10,13.25,19.99
7665,7/21/2022 17:20,13.21,19.99
7666,7/21/2022 17:30,13.17,19.99
7667,7/21/2022 17:40,13.3,19.99
7668,7/21/2022 17:50,13.38,19.95
7669,7/21/2022 18:00,13.55,19.95
7670,7/21/2022 18:10,13.43,19.9
7671,7/21/2022 18:20,13.55,19.9
7672,7/21/2022 18:30,13.38,19.95
7673,7/21/2022 18:40,13.43,19.86
7674,7/21/2022 18:50,13.47,19.86
7675,7/21/2022 19:00,13.47,19.9
7676,7/21/2022 19:10,13.43,19.86
7677,7/21/2022 19:20,13.55,19.86
7678,7/21/2022 19:30,13.6,19.82
7679,7/21/2022 19:40,13.77,19.82
7680,7/21/2022 19:50,13.77,19.82
7681,7/21/2022 20:00,13.94,19.82
7682,7/21/2022 20:10,13.81,19.82
7683,7/21/2022 20:20,13.85,19.86
7684,7/21/2022 20:30,13.73,19.99
7685,7/21/2022 20:40,13.64,20.16
7686,7/21/2022 20:50,13.55,20.5
7687,7/21/2022 21:00,13.6,20.33
7688,7/21/2022 21:10,13.55,20.12
7689,7/21/2022 21:20,13.6,20.07
7690,7/21/2022 21:30,13.51,19.86
7691,7/21/2022 21:40,13.3,19.95
7692,7/21/2022 21:50,13.38,19.69
7693,7/21/2022 22:00,13.34,19.56
7694,7/21/2022 22:10,13.38,19.47
7695,7/21/2022 22:20,13.34,19.39
7696,7/21/2022 22:30,13.25,19.35
7697,7/21/2022 22:40,13.3,19.26
7698,7/21/2022 22:50,13.38,19.22
7699,7/21/2022 23:00,13.47,19.17
7700,7/21/2022 23:10,13.47,19.09
7701,7/21/2022 23:20,13.38,19
7702,7/21/2022 23:30,13.38,18.92
7703,7/21/2022 23:40,13.3,18.87
7704,7/21/2022 23:50,13.3,18.57
7705,7/22/2022 0:00,13.3,18.27
7706,7/22/2022 0:10,13.08,18.23
7707,7/22/2022 0:20,13.12,18.1
7708,7/22/2022 0:30,13.04,18.1
7709,7/22/2022 0:40,13,18.02
7710,7/22/2022 0:50,12.95,17.72
7711,7/22/2022 1:00,12.78,17.76
7712,7/22/2022 1:10,12.91,17.8
7713,7/22/2022 1:20,13,17.8
7714,7/22/2022 1:30,12.78,17.84
7715,7/22/2022 1:40,12.74,17.72
7716,7/22/2022 1:50,12.61,17.03
7717,7/22/2022 2:00,12.52,16.73
7718,7/22/2022 2:10,12.57,16.51
7719,7/22/2022 2:20,12.4,16
7720,7/22/2022 2:30,12.44,14.37
7721,7/22/2022 2:40,12.35,13.12
7722,7/22/2022 2:50,12.27,12.95
7723,7/22/2022 3:00,12.18,12.78
7724,7/22/2022 3:10,12.14,12.61
7725,7/22/2022 3:20,11.84,12.48
7726,7/22/2022 3:30,11.62,12.35
7727,7/22/2022 3:40,11.37,12.14
7728,7/22/2022 3:50,11.28,12.14
7729,7/22/2022 4:00,11.11,11.88
7730,7/22/2022 4:10,11.32,11.92
7731,7/22/2022 4:20,11.19,12.05
7732,7/22/2022 4:30,11.32,12.61
7733,7/22/2022 4:40,11.37,15.14
7734,7/22/2022 4:50,11.37,16.04
7735,7/22/2022 5:00,11.07,16.39
7736,7/22/2022 5:10,11.02,16.64
7737,7/22/2022 5:20,10.94,16.77
7738,7/22/2022 5:30,10.89,16.9
7739,7/22/2022 5:40,10.98,17.07
7740,7/22/2022 5:50,10.98,17.11
7741,7/22/2022 6:00,11.02,17.2
7742,7/22/2022 6:10,10.85,17.29
7743,7/22/2022 6:20,10.98,17.37
7744,7/22/2022 6:30,11.15,17.46
7745,7/22/2022 6:40,10.98,17.5
7746,7/22/2022 6:50,10.98,17.63
7747,7/22/2022 7:00,11.15,17.67
7748,7/22/2022 7:10,11.02,17.72
7749,7/22/2022 7:20,11.11,17.76
7750,7/22/2022 7:30,11.15,17.63
7751,7/22/2022 7:40,11.32,17.67
7752,7/22/2022 7:50,11.41,17.8
7753,7/22/2022 8:00,11.67,18.02
7754,7/22/2022 8:10,11.84,18.23
7755,7/22/2022 8:20,11.75,18.23
7756,7/22/2022 8:30,11.71,18.14
7757,7/22/2022 8:40,11.58,18.19
7758,7/22/2022 8:50,11.88,18.32
7759,7/22/2022 9:00,12.01,18.27
7760,7/22/2022 9:10,12.22,18.27
7761,7/22/2022 9:20,12.14,18.23
7762,7/22/2022 9:30,12.01,18.23
7763,7/22/2022 9:40,12.05,18.27
7764,7/22/2022 9:50,12.18,17.89
7765,7/22/2022 10:00,12.31,17.89
7766,7/22/2022 10:10,12.4,17.97
7767,7/22/2022 10:20,12.61,18.1
7768,7/22/2022 10:30,12.74,18.36
7769,7/22/2022 10:40,13.12,18.66
7770,7/22/2022 10:50,13.64,18.96
7771,7/22/2022 11:00,13.6,19.13
7772,7/22/2022 11:10,13.55,19.3
7773,7/22/2022 11:20,13.64,19.65
7774,7/22/2022 11:30,13.9,19.99
7775,7/22/2022 11:40,14.11,20.33
7776,7/22/2022 11:50,14.24,20.68
7777,7/22/2022 12:00,14.37,20.89
7778,7/22/2022 12:10,14.58,21.06
7779,7/22/2022 12:20,14.58,21.28
7780,7/22/2022 12:30,14.67,21.32
7781,7/22/2022 12:40,14.84,21.4
7782,7/22/2022 12:50,14.88,21.7
7783,7/22/2022 13:00,14.8,22.13
7784,7/22/2022 13:10,15.18,21.88
7785,7/22/2022 13:20,15.18,21.7
7786,7/22/2022 13:30,15.4,21.66
7787,7/22/2022 13:40,15.7,21.53
7788,7/22/2022 13:50,15.83,21.58
7789,7/22/2022 14:00,15.78,21.66
7790,7/22/2022 14:10,15.78,21.62
7791,7/22/2022 14:20,15.66,21.49
7792,7/22/2022 14:30,15.66,21.32
7793,7/22/2022 14:40,15.66,21.19
7794,7/22/2022 14:50,15.61,21.36
7795,7/22/2022 15:00,15.7,21.02
7796,7/22/2022 15:10,16.04,20.98
7797,7/22/2022 15:20,16.13,20.98
7798,7/22/2022 15:30,16.04,21.02
7799,7/22/2022 15:40,16.08,20.89
7800,7/22/2022 15:50,16.04,21.06
7801,7/22/2022 16:00,15.96,21.36
7802,7/22/2022 16:10,15.78,21.28
7803,7/22/2022 16:20,15.78,21.19
7804,7/22/2022 16:30,15.87,21.06
7805,7/22/2022 16:40,15.83,21.15
7806,7/22/2022 16:50,15.74,21.53
7807,7/22/2022 17:00,15.78,21.49
7808,7/22/2022 17:10,15.74,21.32
7809,7/22/2022 17:20,15.91,21.02
7810,7/22/2022 17:30,15.91,20.85
7811,7/22/2022 17:40,15.83,20.76
7812,7/22/2022 17:50,15.91,20.72
7813,7/22/2022 18:00,15.83,20.59
7814,7/22/2022 18:10,15.87,20.55
7815,7/22/2022 18:20,15.87,20.55
7816,7/22/2022 18:30,15.78,20.46
7817,7/22/2022 18:40,15.7,20.42
7818,7/22/2022 18:50,15.7,20.37
7819,7/22/2022 19:00,15.7,20.33
7820,7/22/2022 19:10,15.61,20.42
7821,7/22/2022 19:20,15.61,20.46
7822,7/22/2022 19:30,15.31,20.42
7823,7/22/2022 19:40,15.36,20.42
7824,7/22/2022 19:50,14.97,20.55
7825,7/22/2022 20:00,14.84,20.37
7826,7/22/2022 20:10,14.5,20.33
7827,7/22/2022 20:20,14.15,20.29
7828,7/22/2022 20:30,14.07,20.29
7829,7/22/2022 20:40,14.03,20.2
7830,7/22/2022 20:50,14.11,20.2
7831,7/22/2022 21:00,14.07,20.29
7832,7/22/2022 21:10,13.9,20.68
7833,7/22/2022 21:20,13.9,20.93
7834,7/22/2022 21:30,14.03,21.1
7835,7/22/2022 21:40,13.94,21.06
7836,7/22/2022 21:50,13.81,20.93
7837,7/22/2022 22:00,13.68,20.85
7838,7/22/2022 22:10,13.6,20.63
7839,7/22/2022 22:20,13.51,20.46
7840,7/22/2022 22:30,13.55,20.2
7841,7/22/2022 22:40,13.55,20.03
7842,7/22/2022 22:50,13.34,19.86
7843,7/22/2022 23:00,13.08,19.95
7844,7/22/2022 23:10,13.3,20.16
7845,7/22/2022 23:20,13.12,20.16
7846,7/22/2022 23:30,12.95,20.25
7847,7/22/2022 23:40,12.65,20.25
7848,7/22/2022 23:50,12.7,20.25
7849,7/23/2022 0:00,12.65,20.16
7850,7/23/2022 0:10,12.78,20.07
7851,7/23/2022 0:20,12.65,20.03
7852,7/23/2022 0:30,12.52,19.9
7853,7/23/2022 0:40,12.35,19.56
7854,7/23/2022 0:50,12.27,19.35
7855,7/23/2022 1:00,12.27,19.39
7856,7/23/2022 1:10,12.14,19.6
7857,7/23/2022 1:20,12.05,19.35
7858,7/23/2022 1:30,11.97,19.13
7859,7/23/2022 1:40,11.88,18.66
7860,7/23/2022 1:50,11.97,18.4
7861,7/23/2022 2:00,12.01,18.32
7862,7/23/2022 2:10,11.71,18.57
7863,7/23/2022 2:20,11.71,18.44
7864,7/23/2022 2:30,11.67,17.89
7865,7/23/2022 2:40,11.58,17.41
7866,7/23/2022 2:50,11.75,16.99
7867,7/23/2022 3:00,11.84,14.63
7868,7/23/2022 3:10,11.75,13.12
7869,7/23/2022 3:20,11.71,12.57
7870,7/23/2022 3:30,11.54,12.35
7871,7/23/2022 3:40,11.41,12.35
7872,7/23/2022 3:50,11.37,12.1
7873,7/23/2022 4:00,11.37,11.97
7874,7/23/2022 4:10,11.28,12.05
7875,7/23/2022 4:20,11.32,11.84
7876,7/23/2022 4:30,11.19,11.84
7877,7/23/2022 4:40,10.94,11.58
7878,7/23/2022 4:50,11.11,11.62
7879,7/23/2022 5:00,11.24,11.79
7880,7/23/2022 5:10,11.02,11.71
7881,7/23/2022 5:20,11.15,11.58
7882,7/23/2022 5:30,10.98,11.49
7883,7/23/2022 5:40,10.94,11.49
7884,7/23/2022 5:50,10.94,11.41
7885,7/23/2022 6:00,10.89,11.71
7886,7/23/2022 6:10,10.98,13.34
7887,7/23/2022 6:20,10.89,15.48
7888,7/23/2022 6:30,11.02,16.04
7889,7/23/2022 6:40,10.89,16.43
7890,7/23/2022 6:50,10.89,16.56
7891,7/23/2022 7:00,10.94,16.64
7892,7/23/2022 7:10,10.81,16.69
7893,7/23/2022 7:20,10.72,16.94
7894,7/23/2022 7:30,10.59,17.16
7895,7/23/2022 7:40,10.81,17.29
7896,7/23/2022 7:50,10.77,17.46
7897,7/23/2022 8:00,10.72,17.5
7898,7/23/2022 8:10,10.59,16.99
7899,7/23/2022 8:20,10.81,16.56
7900,7/23/2022 8:30,10.94,16.43
7901,7/23/2022 8:40,10.72,15.91
7902,7/23/2022 8:50,10.98,16.04
7903,7/23/2022 9:00,11.11,15.91
7904,7/23/2022 9:10,11.24,16.26
7905,7/23/2022 9:20,11.37,16.86
7906,7/23/2022 9:30,11.58,17.24
7907,7/23/2022 9:40,11.71,17.46
7908,7/23/2022 9:50,11.79,17.41
7909,7/23/2022 10:00,12.14,17.41
7910,7/23/2022 10:10,12.44,17.93
7911,7/23/2022 10:20,12.65,18.23
7912,7/23/2022 10:30,12.61,18.57
7913,7/23/2022 10:40,12.7,19.13
7914,7/23/2022 10:50,13.08,19.39
7915,7/23/2022 11:00,13.38,19.52
7916,7/23/2022 11:10,14.07,19.65
7917,7/23/2022 11:20,14.33,19.82
7918,7/23/2022 11:30,14.75,19.95
7919,7/23/2022 11:40,15.23,20.12
7920,7/23/2022 11:50,15.48,20.37
7921,7/23/2022 12:00,15.66,20.5
7922,7/23/2022 12:10,16.04,20.8
7923,7/23/2022 12:20,16.43,21.06
7924,7/23/2022 12:30,16.64,21.32
7925,7/23/2022 12:40,16.81,21.58
7926,7/23/2022 12:50,16.77,21.79
7927,7/23/2022 13:00,16.9,22.13
7928,7/23/2022 13:10,16.94,22.43
7929,7/23/2022 13:20,17.41,22.73
7930,7/23/2022 13:30,17.29,22.99
7931,7/23/2022 13:40,17.33,23.12
7932,7/23/2022 13:50,17.46,23.38
7933,7/23/2022 14:00,17.29,23.89
7934,7/23/2022 14:10,17.24,23.81
7935,7/23/2022 14:20,17.2,23.76
7936,7/23/2022 14:30,16.9,23.76
7937,7/23/2022 14:40,16.39,24.02
7938,7/23/2022 14:50,15.7,24.06
7939,7/23/2022 15:00,15.27,23.29
7940,7/23/2022 15:10,15.14,22.52
7941,7/23/2022 15:20,15.18,22.26
7942,7/23/2022 15:30,15.36,22.18
7943,7/23/2022 15:40,15.1,22.69
7944,7/23/2022 15:50,14.75,23.12
7945,7/23/2022 16:00,14.33,22.82
7946,7/23/2022 16:10,14.28,22.56
7947,7/23/2022 16:20,14.11,22.01
7948,7/23/2022 16:30,13.81,21.88
7949,7/23/2022 16:40,13.68,21.79
7950,7/23/2022 16:50,13.6,21.66
7951,7/23/2022 17:00,13.51,21.49
7952,7/23/2022 17:10,13.21,21.32
7953,7/23/2022 17:20,13.17,21.19
7954,7/23/2022 17:30,13.51,21.19
7955,7/23/2022 17:40,13.17,21.15
7956,7/23/2022 17:50,13.04,20.98
7957,7/23/2022 18:00,13.04,20.89
7958,7/23/2022 18:10,13.17,20.93
7959,7/23/2022 18:20,13.38,20.93
7960,7/23/2022 18:30,13.34,20.89
7961,7/23/2022 18:40,13.43,20.93
7962,7/23/2022 18:50,13.77,20.8
7963,7/23/2022 19:00,13.6,20.72
7964,7/23/2022 19:10,13.08,20.63
7965,7/23/2022 19:20,12.82,20.59
7966,7/23/2022 19:30,12.95,20.55
7967,7/23/2022 19:40,13,20.55
7968,7/23/2022 19:50,13.17,20.42
7969,7/23/2022 20:00,13.12,20.46
7970,7/23/2022 20:10,13.21,20.37
7971,7/23/2022 20:20,13.17,20.37
7972,7/23/2022 20:30,13.34,20.33
7973,7/23/2022 20:40,13.34,20.29
7974,7/23/2022 20:50,13.08,20.29
7975,7/23/2022 21:00,13.25,20.2
7976,7/23/2022 21:10,13.3,20.2
7977,7/23/2022 21:20,13.6,20.16
7978,7/23/2022 21:30,13.55,20.25
7979,7/23/2022 21:40,13.68,20.33
7980,7/23/2022 21:50,13.38,20.37
7981,7/23/2022 22:00,13.3,20.25
7982,7/23/2022 22:10,13.3,20.2
7983,7/23/2022 22:20,13.08,20.2
7984,7/23/2022 22:30,13,20.16
7985,7/23/2022 22:40,12.95,19.95
7986,7/23/2022 22:50,12.61,19.9
7987,7/23/2022 23:00,12.48,19.9
7988,7/23/2022 23:10,12.44,19.86
7989,7/23/2022 23:20,12.35,19.82
7990,7/23/2022 23:30,12.31,19.82
7991,7/23/2022 23:40,12.31,19.77
7992,7/23/2022 23:50,12.4,19.77
7993,7/24/2022 0:00,12.22,19.77
7994,7/24/2022 0:10,12.1,19.73
7995,7/24/2022 0:20,12.05,19.69
7996,7/24/2022 0:30,12.01,19.65
7997,7/24/2022 0:40,11.92,19.65
7998,7/24/2022 0:50,11.97,19.65
7999,7/24/2022 1:00,11.97,19.6
8000,7/24/2022 1:10,11.88,19.6
8001,7/24/2022 1:20,11.84,19.6
8002,7/24/2022 1:30,11.75,19.52
8003,7/24/2022 1:40,11.62,19.52
8004,7/24/2022 1:50,11.67,19.47
8005,7/24/2022 2:00,11.71,19.39
8006,7/24/2022 2:10,11.71,19.35
8007,7/24/2022 2:20,11.54,19.26
8008,7/24/2022 2:30,11.54,19.22
8009,7/24/2022 2:40,11.58,19.17
8010,7/24/2022 2:50,11.62,19.05
8011,7/24/2022 3:00,11.58,18.79
8012,7/24/2022 3:10,11.67,18.57
8013,7/24/2022 3:20,11.84,18.27
8014,7/24/2022 3:30,11.97,14.54
8015,7/24/2022 3:40,11.88,12.48
8016,7/24/2022 3:50,11.92,12.1
8017,7/24/2022 4:00,11.84,11.97
8018,7/24/2022 4:10,11.75,11.71
8019,7/24/2022 4:20,11.75,11.67
8020,7/24/2022 4:30,11.75,11.62
8021,7/24/2022 4:40,11.75,11.67
8022,7/24/2022 4:50,11.84,11.79
8023,7/24/2022 5:00,11.88,11.84
8024,7/24/2022 5:10,12.01,11.92
8025,7/24/2022 5:20,12.1,12.05
8026,7/24/2022 5:30,12.1,12.01
8027,7/24/2022 5:40,12.1,11.97
8028,7/24/2022 5:50,12.05,11.97
8029,7/24/2022 6:00,12.14,12.05
8030,7/24/2022 6:10,12.01,11.88
8031,7/24/2022 6:20,12.14,12.1
8032,7/24/2022 6:30,12.1,12.27
8033,7/24/2022 6:40,12.05,12.27
8034,7/24/2022 6:50,12.14,12.4
8035,7/24/2022 7:00,12.14,12.61
8036,7/24/2022 7:10,12.22,12.48
8037,7/24/2022 7:20,12.14,14.54
8038,7/24/2022 7:30,12.18,16.13
8039,7/24/2022 7:40,12.31,16.43
8040,7/24/2022 7:50,12.27,16.86
8041,7/24/2022 8:00,12.31,17.11
8042,7/24/2022 8:10,12.31,17.5
8043,7/24/2022 8:20,12.4,17.8
8044,7/24/2022 8:30,12.52,17.93
8045,7/24/2022 8:40,12.61,18.14
8046,7/24/2022 8:50,12.7,18.4
8047,7/24/2022 9:00,12.82,18.44
8048,7/24/2022 9:10,13.08,18.27
8049,7/24/2022 9:20,13.08,18.36
8050,7/24/2022 9:30,13.12,18.36
8051,7/24/2022 9:40,13.3,18.57
8052,7/24/2022 9:50,13.21,18.79
8053,7/24/2022 10:00,13.38,19.05
8054,7/24/2022 10:10,13.47,19.22
8055,7/24/2022 10:20,13.43,19.39
8056,7/24/2022 10:30,13.55,19.56
8057,7/24/2022 10:40,13.9,19.6
8058,7/24/2022 10:50,14.07,19.69
8059,7/24/2022 11:00,14.11,19.82
8060,7/24/2022 11:10,14.28,19.99
8061,7/24/2022 11:20,14.37,20.07
8062,7/24/2022 11:30,14.28,20.2
8063,7/24/2022 11:40,14.33,20.29
8064,7/24/2022 11:50,14.33,20.37
8065,7/24/2022 12:00,14.67,20.5
