Date_Time,time_pt,Lease,Site,Sensor,AirTemp_C
8/21/2021 10:52,3,BBOC,Middle,Water,17.16
8/21/2021 11:02,3,BBOC,Middle,Water,17.07
8/21/2021 11:12,3,BBOC,Middle,Water,17.07
8/21/2021 11:22,3,BBOC,Middle,Water,17.03
8/21/2021 11:32,3,BBOC,Middle,Water,17.03
8/21/2021 11:42,3,BBOC,Middle,Water,17.07
8/21/2021 11:52,3,BBOC,Middle,Water,17.07
8/21/2021 12:02,3,BBOC,Middle,Water,17.03
8/21/2021 12:12,3,BBOC,Middle,Water,17.11
8/21/2021 12:22,3,BBOC,Middle,Water,17.11
8/21/2021 12:32,3,BBOC,Middle,Water,17.11
8/21/2021 12:42,3,BBOC,Middle,Water,17.11
8/21/2021 12:52,3,BBOC,Middle,Water,17.16
8/21/2021 13:02,3,BBOC,Middle,Water,17.11
8/21/2021 13:12,3,BBOC,Middle,Water,17.16
8/21/2021 13:22,3,BBOC,Middle,Water,17.07
8/21/2021 13:32,3,BBOC,Middle,Water,17.03
8/21/2021 13:42,3,BBOC,Middle,Water,17.03
8/21/2021 13:52,3,BBOC,Middle,Water,16.99
8/21/2021 14:02,3,BBOC,Middle,Water,16.99
8/21/2021 14:12,3,BBOC,Middle,Water,16.99
8/21/2021 14:22,3,BBOC,Middle,Water,16.99
8/21/2021 14:32,3,BBOC,Middle,Water,17.03
8/21/2021 14:42,3,BBOC,Middle,Water,17.11
8/21/2021 14:52,3,BBOC,Middle,Water,17.16
8/21/2021 15:02,3,BBOC,Middle,Water,17.33
8/21/2021 15:12,3,BBOC,Middle,Water,17.46
8/21/2021 15:22,3,BBOC,Middle,Water,17.59
8/21/2021 15:32,3,BBOC,Middle,Water,17.63
8/21/2021 15:42,3,BBOC,Middle,Water,17.72
8/21/2021 15:52,3,BBOC,Middle,Water,17.8
8/21/2021 16:02,3,BBOC,Middle,Water,17.84
8/21/2021 16:12,3,BBOC,Middle,Water,17.89
8/21/2021 16:22,3,BBOC,Middle,Water,17.97
8/21/2021 16:32,3,BBOC,Middle,Water,18.1
8/21/2021 16:42,3,BBOC,Middle,Water,18.19
8/21/2021 16:52,3,BBOC,Middle,Water,18.23
8/21/2021 17:02,3,BBOC,Middle,Water,18.23
8/21/2021 17:12,3,BBOC,Middle,Water,18.19
8/21/2021 17:22,3,BBOC,Middle,Water,18.19
8/21/2021 17:32,3,BBOC,Middle,Water,18.14
8/21/2021 17:42,3,BBOC,Middle,Water,18.02
8/21/2021 17:52,3,BBOC,Middle,Water,17.89
8/21/2021 18:02,3,BBOC,Middle,Water,17.8
8/21/2021 18:12,3,BBOC,Middle,Water,17.72
8/21/2021 18:22,3,BBOC,Middle,Water,17.63
8/21/2021 18:32,3,BBOC,Middle,Water,17.54
8/21/2021 18:42,3,BBOC,Middle,Water,17.37
8/21/2021 18:52,3,BBOC,Middle,Water,17.33
8/21/2021 19:02,3,BBOC,Middle,Water,17.29
8/21/2021 19:12,3,BBOC,Middle,Water,17.2
8/21/2021 19:22,3,BBOC,Middle,Water,17.2
8/21/2021 19:32,3,BBOC,Middle,Water,17.16
8/21/2021 19:42,3,BBOC,Middle,Water,17.16
8/21/2021 19:52,3,BBOC,Middle,Water,17.11
8/21/2021 20:02,3,BBOC,Middle,Water,17.16
8/21/2021 20:12,3,BBOC,Middle,Water,17.24
8/21/2021 20:22,3,BBOC,Middle,Water,17.24
8/21/2021 20:32,3,BBOC,Middle,Water,17.29
8/21/2021 20:42,3,BBOC,Middle,Water,17.24
8/21/2021 20:52,3,BBOC,Middle,Water,17.16
8/21/2021 21:02,3,BBOC,Middle,Water,17.24
8/21/2021 21:12,3,BBOC,Middle,Water,17.2
8/21/2021 21:22,3,BBOC,Middle,Water,17.11
8/21/2021 21:32,3,BBOC,Middle,Water,16.73
8/21/2021 21:42,3,BBOC,Middle,Water,16.56
8/21/2021 21:52,3,BBOC,Middle,Water,16.3
8/21/2021 22:02,3,BBOC,Middle,Water,16.26
8/21/2021 22:12,3,BBOC,Middle,Water,15.96
8/21/2021 22:22,3,BBOC,Middle,Water,15.78
8/21/2021 22:32,3,BBOC,Middle,Water,15.74
8/21/2021 22:42,3,BBOC,Middle,Water,15.78
8/21/2021 22:52,3,BBOC,Middle,Water,15.78
8/21/2021 23:02,3,BBOC,Middle,Water,15.74
8/21/2021 23:12,3,BBOC,Middle,Water,15.7
8/21/2021 23:22,3,BBOC,Middle,Water,15.74
8/21/2021 23:32,3,BBOC,Middle,Water,15.74
8/21/2021 23:42,3,BBOC,Middle,Water,15.7
8/21/2021 23:52,3,BBOC,Middle,Water,15.87
8/22/2021 0:02,3,BBOC,Middle,Water,16.08
8/22/2021 0:12,3,BBOC,Middle,Water,16.39
8/22/2021 0:22,3,BBOC,Middle,Water,16.64
8/22/2021 0:32,3,BBOC,Middle,Water,16.73
8/22/2021 0:42,3,BBOC,Middle,Water,16.73
8/22/2021 0:52,3,BBOC,Middle,Water,16.69
8/22/2021 1:02,3,BBOC,Middle,Water,16.73
8/22/2021 1:12,3,BBOC,Middle,Water,16.73
8/22/2021 1:22,3,BBOC,Middle,Water,16.77
8/22/2021 1:32,3,BBOC,Middle,Water,16.81
8/22/2021 1:42,3,BBOC,Middle,Water,16.86
8/22/2021 1:52,3,BBOC,Middle,Water,16.9
8/22/2021 2:02,3,BBOC,Middle,Water,16.99
8/22/2021 2:12,3,BBOC,Middle,Water,17.03
8/22/2021 2:22,3,BBOC,Middle,Water,17.03
8/22/2021 2:32,3,BBOC,Middle,Water,17.07
8/22/2021 2:42,3,BBOC,Middle,Water,17.11
8/22/2021 2:52,3,BBOC,Middle,Water,17.2
8/22/2021 3:02,3,BBOC,Middle,Water,17.2
8/22/2021 3:12,3,BBOC,Middle,Water,17.16
8/22/2021 3:22,3,BBOC,Middle,Water,16.99
8/22/2021 3:32,3,BBOC,Middle,Water,16.64
8/22/2021 3:42,3,BBOC,Middle,Water,16.69
8/22/2021 3:52,3,BBOC,Middle,Water,16.64
8/22/2021 4:02,3,BBOC,Middle,Water,16.6
8/22/2021 4:12,3,BBOC,Middle,Water,16.43
8/22/2021 4:22,3,BBOC,Middle,Water,16.34
8/22/2021 4:32,3,BBOC,Middle,Water,16.3
8/22/2021 4:42,3,BBOC,Middle,Water,16.17
8/22/2021 4:52,3,BBOC,Middle,Water,16.08
8/22/2021 5:02,3,BBOC,Middle,Water,15.4
8/22/2021 5:12,3,BBOC,Middle,Water,14.2
8/22/2021 5:22,3,BBOC,Middle,Water,13.9
8/22/2021 5:32,3,BBOC,Middle,Water,13.77
8/22/2021 5:42,3,BBOC,Middle,Water,13.77
8/22/2021 5:52,3,BBOC,Middle,Water,13.68
8/22/2021 6:02,3,BBOC,Middle,Water,13.64
8/22/2021 6:12,3,BBOC,Middle,Water,13.68
8/22/2021 6:22,3,BBOC,Middle,Water,13.64
8/22/2021 6:32,3,BBOC,Middle,Water,13.64
8/22/2021 6:42,3,BBOC,Middle,Water,13.64
8/22/2021 6:52,3,BBOC,Middle,Water,13.6
8/22/2021 7:02,3,BBOC,Middle,Water,13.73
8/22/2021 7:12,3,BBOC,Middle,Water,13.68
8/22/2021 7:22,3,BBOC,Middle,Water,13.73
8/22/2021 7:32,3,BBOC,Middle,Water,13.73
8/22/2021 7:42,3,BBOC,Middle,Water,13.81
8/22/2021 7:52,3,BBOC,Middle,Water,13.98
8/22/2021 8:02,3,BBOC,Middle,Water,14.11
8/22/2021 8:12,3,BBOC,Middle,Water,14.33
8/22/2021 8:22,3,BBOC,Middle,Water,14.45
8/22/2021 8:32,3,BBOC,Middle,Water,14.63
8/22/2021 8:42,3,BBOC,Middle,Water,14.67
8/22/2021 8:52,3,BBOC,Middle,Water,14.88
8/22/2021 9:02,3,BBOC,Middle,Water,15.27
8/22/2021 9:12,3,BBOC,Middle,Water,15.23
8/22/2021 9:22,3,BBOC,Middle,Water,16.04
8/22/2021 9:32,3,BBOC,Middle,Water,16.81
8/22/2021 9:42,3,BBOC,Middle,Water,16.6
8/22/2021 9:52,3,BBOC,Middle,Water,16.73
8/22/2021 10:02,3,BBOC,Middle,Water,16.99
8/22/2021 10:12,3,BBOC,Middle,Water,16.99
8/22/2021 10:22,3,BBOC,Middle,Water,16.9
8/22/2021 10:32,3,BBOC,Middle,Water,16.81
8/22/2021 10:42,3,BBOC,Middle,Water,16.86
8/22/2021 10:52,3,BBOC,Middle,Water,16.94
8/22/2021 11:02,3,BBOC,Middle,Water,17.11
8/22/2021 11:12,3,BBOC,Middle,Water,17.24
8/22/2021 11:22,3,BBOC,Middle,Water,17.41
8/22/2021 11:32,3,BBOC,Middle,Water,17.46
8/22/2021 11:42,3,BBOC,Middle,Water,17.63
8/22/2021 11:52,3,BBOC,Middle,Water,17.63
8/22/2021 12:02,3,BBOC,Middle,Water,17.76
8/22/2021 12:12,3,BBOC,Middle,Water,17.84
8/22/2021 12:22,3,BBOC,Middle,Water,18.14
8/22/2021 12:32,3,BBOC,Middle,Water,18.36
8/22/2021 12:42,3,BBOC,Middle,Water,18.49
8/22/2021 12:52,3,BBOC,Middle,Water,18.53
8/22/2021 13:02,3,BBOC,Middle,Water,18.62
8/22/2021 13:12,3,BBOC,Middle,Water,18.74
8/22/2021 13:22,3,BBOC,Middle,Water,18.7
8/22/2021 13:32,3,BBOC,Middle,Water,18.74
8/22/2021 13:42,3,BBOC,Middle,Water,18.74
8/22/2021 13:52,3,BBOC,Middle,Water,18.74
8/22/2021 14:02,3,BBOC,Middle,Water,18.79
8/22/2021 14:12,3,BBOC,Middle,Water,18.83
8/22/2021 14:22,3,BBOC,Middle,Water,18.87
8/22/2021 14:32,3,BBOC,Middle,Water,19
8/22/2021 14:42,3,BBOC,Middle,Water,19.05
8/22/2021 14:52,3,BBOC,Middle,Water,19.26
8/22/2021 15:02,3,BBOC,Middle,Water,19.43
8/22/2021 15:12,3,BBOC,Middle,Water,19.52
8/22/2021 15:22,3,BBOC,Middle,Water,19.77
8/22/2021 15:32,3,BBOC,Middle,Water,19.95
8/22/2021 15:42,3,BBOC,Middle,Water,20.12
8/22/2021 15:52,3,BBOC,Middle,Water,20.25
8/22/2021 16:02,3,BBOC,Middle,Water,20.42
8/22/2021 16:12,3,BBOC,Middle,Water,20.72
8/22/2021 16:22,3,BBOC,Middle,Water,21.15
8/22/2021 16:32,3,BBOC,Middle,Water,21.1
8/22/2021 16:42,3,BBOC,Middle,Water,21.15
8/22/2021 16:52,3,BBOC,Middle,Water,21.28
8/22/2021 17:02,3,BBOC,Middle,Water,21.32
8/22/2021 17:12,3,BBOC,Middle,Water,21.32
8/22/2021 17:22,3,BBOC,Middle,Water,21.49
8/22/2021 17:32,3,BBOC,Middle,Water,21.58
8/22/2021 17:42,3,BBOC,Middle,Water,21.53
8/22/2021 17:52,3,BBOC,Middle,Water,21.45
8/22/2021 18:02,3,BBOC,Middle,Water,21.45
8/22/2021 18:12,3,BBOC,Middle,Water,21.36
8/22/2021 18:22,3,BBOC,Middle,Water,21.28
8/22/2021 18:32,3,BBOC,Middle,Water,21.06
8/22/2021 18:42,3,BBOC,Middle,Water,21.02
8/22/2021 18:52,3,BBOC,Middle,Water,20.8
8/22/2021 19:02,3,BBOC,Middle,Water,20.5
8/22/2021 19:12,3,BBOC,Middle,Water,20.2
8/22/2021 19:22,3,BBOC,Middle,Water,19.9
8/22/2021 19:32,3,BBOC,Middle,Water,19.65
8/22/2021 19:42,3,BBOC,Middle,Water,19.52
8/22/2021 19:52,3,BBOC,Middle,Water,19.47
8/22/2021 20:02,3,BBOC,Middle,Water,19.39
8/22/2021 20:12,3,BBOC,Middle,Water,19.35
8/22/2021 20:22,3,BBOC,Middle,Water,19.22
8/22/2021 20:32,3,BBOC,Middle,Water,19.09
8/22/2021 20:42,3,BBOC,Middle,Water,19
8/22/2021 20:52,3,BBOC,Middle,Water,18.87
8/22/2021 21:02,3,BBOC,Middle,Water,18.7
8/22/2021 21:12,3,BBOC,Middle,Water,18.7
8/22/2021 21:22,3,BBOC,Middle,Water,18.83
8/22/2021 21:32,3,BBOC,Middle,Water,18.83
8/22/2021 21:42,3,BBOC,Middle,Water,18.57
8/22/2021 21:52,3,BBOC,Middle,Water,18.32
8/22/2021 22:02,3,BBOC,Middle,Water,18.49
8/22/2021 22:12,3,BBOC,Middle,Water,18.53
8/22/2021 22:22,3,BBOC,Middle,Water,18.4
8/22/2021 22:32,3,BBOC,Middle,Water,17.97
8/22/2021 22:42,3,BBOC,Middle,Water,17.63
8/22/2021 22:52,3,BBOC,Middle,Water,17.5
8/22/2021 23:02,3,BBOC,Middle,Water,17.24
8/22/2021 23:12,3,BBOC,Middle,Water,16.94
8/22/2021 23:22,3,BBOC,Middle,Water,16.81
8/22/2021 23:32,3,BBOC,Middle,Water,16.6
8/22/2021 23:42,3,BBOC,Middle,Water,16.56
8/22/2021 23:52,3,BBOC,Middle,Water,16.6
8/23/2021 0:02,4,BBOC,Middle,Water,16.51
8/23/2021 0:12,4,BBOC,Middle,Water,16.64
8/23/2021 0:22,4,BBOC,Middle,Water,16.73
8/23/2021 0:32,4,BBOC,Middle,Water,16.9
8/23/2021 0:42,4,BBOC,Middle,Water,17.37
8/23/2021 0:52,4,BBOC,Middle,Water,17.76
8/23/2021 1:02,4,BBOC,Middle,Water,18.02
8/23/2021 1:12,4,BBOC,Middle,Water,18.1
8/23/2021 1:22,4,BBOC,Middle,Water,17.97
8/23/2021 1:32,4,BBOC,Middle,Water,17.76
8/23/2021 1:42,4,BBOC,Middle,Water,17.72
8/23/2021 1:52,4,BBOC,Middle,Water,17.76
8/23/2021 2:02,4,BBOC,Middle,Water,17.8
8/23/2021 2:12,4,BBOC,Middle,Water,17.84
8/23/2021 2:22,4,BBOC,Middle,Water,17.72
8/23/2021 2:32,4,BBOC,Middle,Water,17.76
8/23/2021 2:42,4,BBOC,Middle,Water,17.67
8/23/2021 2:52,4,BBOC,Middle,Water,17.63
8/23/2021 3:02,4,BBOC,Middle,Water,17.76
8/23/2021 3:12,4,BBOC,Middle,Water,17.89
8/23/2021 3:22,4,BBOC,Middle,Water,17.93
8/23/2021 3:32,4,BBOC,Middle,Water,18.06
8/23/2021 3:42,4,BBOC,Middle,Water,18.19
8/23/2021 3:52,4,BBOC,Middle,Water,18.1
8/23/2021 4:02,4,BBOC,Middle,Water,18.06
8/23/2021 4:12,4,BBOC,Middle,Water,17.84
8/23/2021 4:22,4,BBOC,Middle,Water,17.8
8/23/2021 4:32,4,BBOC,Middle,Water,17.76
8/23/2021 4:42,4,BBOC,Middle,Water,17.72
8/23/2021 4:52,4,BBOC,Middle,Water,17.41
8/23/2021 5:02,4,BBOC,Middle,Water,17.16
8/23/2021 5:12,4,BBOC,Middle,Water,17.11
8/23/2021 5:22,4,BBOC,Middle,Water,17.07
8/23/2021 5:32,4,BBOC,Middle,Water,16.99
8/23/2021 5:42,4,BBOC,Middle,Water,16.64
8/23/2021 5:52,4,BBOC,Middle,Water,14.97
8/23/2021 6:02,4,BBOC,Middle,Water,14.5
8/23/2021 6:12,4,BBOC,Middle,Water,14.33
8/23/2021 6:22,4,BBOC,Middle,Water,14.37
8/23/2021 6:32,4,BBOC,Middle,Water,14.24
8/23/2021 6:42,4,BBOC,Middle,Water,14.15
8/23/2021 6:52,4,BBOC,Middle,Water,14.2
8/23/2021 7:02,4,BBOC,Middle,Water,14.2
8/23/2021 7:12,4,BBOC,Middle,Water,14.24
8/23/2021 7:22,4,BBOC,Middle,Water,14.28
8/23/2021 7:32,4,BBOC,Middle,Water,14.37
8/23/2021 7:42,4,BBOC,Middle,Water,14.45
8/23/2021 7:52,4,BBOC,Middle,Water,14.58
8/23/2021 8:02,4,BBOC,Middle,Water,14.63
8/23/2021 8:12,4,BBOC,Middle,Water,14.71
8/23/2021 8:22,4,BBOC,Middle,Water,14.97
8/23/2021 8:32,4,BBOC,Middle,Water,15.1
8/23/2021 8:42,4,BBOC,Middle,Water,15.23
8/23/2021 8:52,4,BBOC,Middle,Water,15.27
8/23/2021 9:02,4,BBOC,Middle,Water,15.57
8/23/2021 9:12,4,BBOC,Middle,Water,15.87
8/23/2021 9:22,4,BBOC,Middle,Water,16
8/23/2021 9:32,4,BBOC,Middle,Water,16
8/23/2021 9:42,4,BBOC,Middle,Water,16.26
8/23/2021 9:52,4,BBOC,Middle,Water,17.11
8/23/2021 10:02,4,BBOC,Middle,Water,17.07
8/23/2021 10:12,4,BBOC,Middle,Water,17.2
8/23/2021 10:22,4,BBOC,Middle,Water,17.41
8/23/2021 10:32,4,BBOC,Middle,Water,17.67
8/23/2021 10:42,4,BBOC,Middle,Water,17.76
8/23/2021 10:52,4,BBOC,Middle,Water,17.63
8/23/2021 11:02,4,BBOC,Middle,Water,17.46
8/23/2021 11:12,4,BBOC,Middle,Water,17.41
8/23/2021 11:22,4,BBOC,Middle,Water,17.37
8/23/2021 11:32,4,BBOC,Middle,Water,17.41
8/23/2021 11:42,4,BBOC,Middle,Water,17.41
8/23/2021 11:52,4,BBOC,Middle,Water,17.46
8/23/2021 12:02,4,BBOC,Middle,Water,17.5
8/23/2021 12:12,4,BBOC,Middle,Water,17.5
8/23/2021 12:22,4,BBOC,Middle,Water,17.59
8/23/2021 12:32,4,BBOC,Middle,Water,17.63
8/23/2021 12:42,4,BBOC,Middle,Water,17.67
8/23/2021 12:52,4,BBOC,Middle,Water,17.76
8/23/2021 13:02,4,BBOC,Middle,Water,17.8
8/23/2021 13:12,4,BBOC,Middle,Water,17.76
8/23/2021 13:22,4,BBOC,Middle,Water,17.8
8/23/2021 13:32,4,BBOC,Middle,Water,17.89
8/23/2021 13:42,4,BBOC,Middle,Water,17.84
8/23/2021 13:52,4,BBOC,Middle,Water,17.97
8/23/2021 14:02,4,BBOC,Middle,Water,17.97
8/23/2021 14:12,4,BBOC,Middle,Water,17.93
8/23/2021 14:22,4,BBOC,Middle,Water,18.02
8/23/2021 14:32,4,BBOC,Middle,Water,18.02
8/23/2021 14:42,4,BBOC,Middle,Water,17.97
8/23/2021 14:52,4,BBOC,Middle,Water,17.97
8/23/2021 15:02,4,BBOC,Middle,Water,17.89
8/23/2021 15:12,4,BBOC,Middle,Water,17.89
8/23/2021 15:22,4,BBOC,Middle,Water,17.84
8/23/2021 15:32,4,BBOC,Middle,Water,17.84
8/23/2021 15:42,4,BBOC,Middle,Water,17.93
8/23/2021 15:52,4,BBOC,Middle,Water,17.97
8/23/2021 16:02,4,BBOC,Middle,Water,18.06
8/23/2021 16:12,4,BBOC,Middle,Water,18.23
8/23/2021 16:22,4,BBOC,Middle,Water,18.32
8/23/2021 16:32,4,BBOC,Middle,Water,18.27
8/23/2021 16:42,4,BBOC,Middle,Water,18.44
8/23/2021 16:52,4,BBOC,Middle,Water,18.62
8/23/2021 17:02,4,BBOC,Middle,Water,18.74
8/23/2021 17:12,4,BBOC,Middle,Water,18.7
8/23/2021 17:22,4,BBOC,Middle,Water,18.62
8/23/2021 17:32,4,BBOC,Middle,Water,18.53
8/23/2021 17:42,4,BBOC,Middle,Water,18.57
8/23/2021 17:52,4,BBOC,Middle,Water,18.53
8/23/2021 18:02,4,BBOC,Middle,Water,18.49
8/23/2021 18:12,4,BBOC,Middle,Water,18.49
8/23/2021 18:22,4,BBOC,Middle,Water,18.36
8/23/2021 18:32,4,BBOC,Middle,Water,18.32
8/23/2021 18:42,4,BBOC,Middle,Water,18.19
8/23/2021 18:52,4,BBOC,Middle,Water,18.1
8/23/2021 19:02,4,BBOC,Middle,Water,17.97
8/23/2021 19:12,4,BBOC,Middle,Water,17.89
8/23/2021 19:22,4,BBOC,Middle,Water,17.84
8/23/2021 19:32,4,BBOC,Middle,Water,17.76
8/23/2021 19:42,4,BBOC,Middle,Water,17.72
8/23/2021 19:52,4,BBOC,Middle,Water,17.76
8/23/2021 20:02,4,BBOC,Middle,Water,17.72
8/23/2021 20:12,4,BBOC,Middle,Water,17.72
8/23/2021 20:22,4,BBOC,Middle,Water,17.67
8/23/2021 20:32,4,BBOC,Middle,Water,17.67
8/23/2021 20:42,4,BBOC,Middle,Water,17.63
8/23/2021 20:52,4,BBOC,Middle,Water,17.63
8/23/2021 21:02,4,BBOC,Middle,Water,17.59
8/23/2021 21:12,4,BBOC,Middle,Water,17.46
8/23/2021 21:22,4,BBOC,Middle,Water,17.37
8/23/2021 21:32,4,BBOC,Middle,Water,17.29
8/23/2021 21:42,4,BBOC,Middle,Water,17.29
8/23/2021 21:52,4,BBOC,Middle,Water,17.24
8/23/2021 22:02,4,BBOC,Middle,Water,17.16
8/23/2021 22:12,4,BBOC,Middle,Water,17.03
8/23/2021 22:22,4,BBOC,Middle,Water,16.99
8/23/2021 22:32,4,BBOC,Middle,Water,17.03
8/23/2021 22:42,4,BBOC,Middle,Water,16.99
8/23/2021 22:52,4,BBOC,Middle,Water,17.07
8/23/2021 23:02,4,BBOC,Middle,Water,16.99
8/23/2021 23:12,4,BBOC,Middle,Water,17.03
8/23/2021 23:22,4,BBOC,Middle,Water,17.03
8/23/2021 23:32,4,BBOC,Middle,Water,17.11
8/23/2021 23:42,4,BBOC,Middle,Water,17.11
8/23/2021 23:52,4,BBOC,Middle,Water,17.11
8/24/2021 0:02,4,BBOC,Middle,Water,17.11
8/24/2021 0:12,4,BBOC,Middle,Water,17.07
8/24/2021 0:22,4,BBOC,Middle,Water,17.03
8/24/2021 0:32,4,BBOC,Middle,Water,16.99
8/24/2021 0:42,4,BBOC,Middle,Water,16.99
8/24/2021 0:52,4,BBOC,Middle,Water,17.03
8/24/2021 1:02,4,BBOC,Middle,Water,17.03
8/24/2021 1:12,4,BBOC,Middle,Water,16.99
8/24/2021 1:22,4,BBOC,Middle,Water,16.9
8/24/2021 1:32,4,BBOC,Middle,Water,16.9
8/24/2021 1:42,4,BBOC,Middle,Water,16.9
8/24/2021 1:52,4,BBOC,Middle,Water,16.9
8/24/2021 2:02,4,BBOC,Middle,Water,16.86
8/24/2021 2:12,4,BBOC,Middle,Water,16.94
8/24/2021 2:22,4,BBOC,Middle,Water,17.03
8/24/2021 2:32,4,BBOC,Middle,Water,17.03
8/24/2021 2:42,4,BBOC,Middle,Water,17.16
8/24/2021 2:52,4,BBOC,Middle,Water,17.16
8/24/2021 3:02,4,BBOC,Middle,Water,17.24
8/24/2021 3:12,4,BBOC,Middle,Water,17.2
8/24/2021 3:22,4,BBOC,Middle,Water,17.29
8/24/2021 3:32,4,BBOC,Middle,Water,17.29
8/24/2021 3:42,4,BBOC,Middle,Water,17.37
8/24/2021 3:52,4,BBOC,Middle,Water,17.37
8/24/2021 4:02,4,BBOC,Middle,Water,17.41
8/24/2021 4:12,4,BBOC,Middle,Water,17.41
8/24/2021 4:22,4,BBOC,Middle,Water,17.33
8/24/2021 4:32,4,BBOC,Middle,Water,17.07
8/24/2021 4:42,4,BBOC,Middle,Water,16.39
8/24/2021 4:52,4,BBOC,Middle,Water,16.39
8/24/2021 5:02,4,BBOC,Middle,Water,16.47
8/24/2021 5:12,4,BBOC,Middle,Water,16.34
8/24/2021 5:22,4,BBOC,Middle,Water,16.08
8/24/2021 5:32,4,BBOC,Middle,Water,15.66
8/24/2021 5:42,4,BBOC,Middle,Water,15.53
8/24/2021 5:52,4,BBOC,Middle,Water,15.53
8/24/2021 6:02,4,BBOC,Middle,Water,15.53
8/24/2021 6:12,4,BBOC,Middle,Water,15.53
8/24/2021 6:22,4,BBOC,Middle,Water,14.54
8/24/2021 6:32,4,BBOC,Middle,Water,13.6
8/24/2021 6:42,4,BBOC,Middle,Water,13.47
8/24/2021 6:52,4,BBOC,Middle,Water,13.6
8/24/2021 7:02,4,BBOC,Middle,Water,13.6
8/24/2021 7:12,4,BBOC,Middle,Water,13.73
8/24/2021 7:22,4,BBOC,Middle,Water,13.85
8/24/2021 7:32,4,BBOC,Middle,Water,14.07
8/24/2021 7:42,4,BBOC,Middle,Water,14.15
8/24/2021 7:52,4,BBOC,Middle,Water,14.37
8/24/2021 8:02,4,BBOC,Middle,Water,14.37
8/24/2021 8:12,4,BBOC,Middle,Water,14.63
8/24/2021 8:22,4,BBOC,Middle,Water,14.84
8/24/2021 8:32,4,BBOC,Middle,Water,15.18
8/24/2021 8:42,4,BBOC,Middle,Water,15.44
8/24/2021 8:52,4,BBOC,Middle,Water,15.7
8/24/2021 9:02,4,BBOC,Middle,Water,16.17
8/24/2021 9:12,4,BBOC,Middle,Water,16.77
8/24/2021 9:22,4,BBOC,Middle,Water,17.37
8/24/2021 9:32,4,BBOC,Middle,Water,18.53
8/24/2021 9:42,4,BBOC,Middle,Water,20.59
8/24/2021 9:52,4,BBOC,Middle,Water,21.32
8/24/2021 10:02,4,BBOC,Middle,Water,25.65
8/24/2021 10:12,4,BBOC,Middle,Water,20.8
8/24/2021 10:22,4,BBOC,Middle,Water,18.7
8/24/2021 10:32,4,BBOC,Middle,Water,18.14
8/24/2021 10:42,4,BBOC,Middle,Water,18.23
8/24/2021 10:52,4,BBOC,Middle,Water,18.27
8/24/2021 11:02,4,BBOC,Middle,Water,18.23
8/24/2021 11:12,4,BBOC,Middle,Water,18.14
8/24/2021 11:22,4,BBOC,Middle,Water,18.19
8/24/2021 11:32,4,BBOC,Middle,Water,18.19
8/24/2021 11:42,4,BBOC,Middle,Water,18.27
8/24/2021 11:52,4,BBOC,Middle,Water,18.66
8/24/2021 12:02,4,BBOC,Middle,Water,18.74
8/24/2021 12:12,4,BBOC,Middle,Water,19
8/24/2021 12:22,4,BBOC,Middle,Water,19.09
8/24/2021 12:32,4,BBOC,Middle,Water,19.13
8/24/2021 12:42,4,BBOC,Middle,Water,19.39
8/24/2021 12:52,4,BBOC,Middle,Water,19.6
8/24/2021 13:02,4,BBOC,Middle,Water,19.77
8/24/2021 13:12,4,BBOC,Middle,Water,19.56
8/24/2021 13:22,4,BBOC,Middle,Water,19.73
8/24/2021 13:32,4,BBOC,Middle,Water,19.3
8/24/2021 13:42,4,BBOC,Middle,Water,19.17
8/24/2021 13:52,4,BBOC,Middle,Water,19.17
8/24/2021 14:02,4,BBOC,Middle,Water,19.13
8/24/2021 14:12,4,BBOC,Middle,Water,19.17
8/24/2021 14:22,4,BBOC,Middle,Water,19.26
8/24/2021 14:32,4,BBOC,Middle,Water,19.3
8/24/2021 14:42,4,BBOC,Middle,Water,19.39
8/24/2021 14:52,4,BBOC,Middle,Water,19.47
8/24/2021 15:02,4,BBOC,Middle,Water,19.77
8/24/2021 15:12,4,BBOC,Middle,Water,20.12
8/24/2021 15:22,4,BBOC,Middle,Water,20.33
8/24/2021 15:32,4,BBOC,Middle,Water,20.42
8/24/2021 15:42,4,BBOC,Middle,Water,20.46
8/24/2021 15:52,4,BBOC,Middle,Water,20.59
8/24/2021 16:02,4,BBOC,Middle,Water,20.72
8/24/2021 16:12,4,BBOC,Middle,Water,20.76
8/24/2021 16:22,4,BBOC,Middle,Water,20.89
8/24/2021 16:32,4,BBOC,Middle,Water,21.19
8/24/2021 16:42,4,BBOC,Middle,Water,21.28
8/24/2021 16:52,4,BBOC,Middle,Water,21.32
8/24/2021 17:02,4,BBOC,Middle,Water,21.83
8/24/2021 17:12,4,BBOC,Middle,Water,22.01
8/24/2021 17:22,4,BBOC,Middle,Water,22.01
8/24/2021 17:32,4,BBOC,Middle,Water,22.05
8/24/2021 17:42,4,BBOC,Middle,Water,21.92
8/24/2021 17:52,4,BBOC,Middle,Water,21.83
8/24/2021 18:02,4,BBOC,Middle,Water,21.7
8/24/2021 18:12,4,BBOC,Middle,Water,21.62
8/24/2021 18:22,4,BBOC,Middle,Water,21.66
8/24/2021 18:32,4,BBOC,Middle,Water,21.75
8/24/2021 18:42,4,BBOC,Middle,Water,21.79
8/24/2021 18:52,4,BBOC,Middle,Water,21.88
8/24/2021 19:02,4,BBOC,Middle,Water,21.79
